,username,date,content,preprocess_content,sentiment,sentiment_score
513,59,2021-02-13,@LisaFly_ @DrHalima_ #EndBadGovernanceInNigeria @EndSARS 0118144202 GTB,lisafly drhalima endbadgovernanceinnigeria endsars 0118144202 gtb,positive,0.9930123686790466
514,991,2021-02-13,"@AishaYesufu @falzthebahdguy Follow me, IFB💯✅ @Endsars👊👊",aishayesufu falzthebahdguy follow ifb endsars,negative,0.8524698615074158
515,6508,2021-02-13,@jidesanwoolu is behind all this shit.. even the army made it cleared his responsible for there involvement but nothing has been done so far...... This ppl deserve short time death I swear 😡😡 @SavvyRinu @endsars @IYSexxy @MKabrik @YeleSowore @richycasidy https://t.co/cmPp131yMJ,jidesanwoolu shit army cleared responsible involvement far ppl deserve short time death swear  savvyrinu endsars iysexxy mkabrik yelesowore richycasidy,positive,0.7959979772567749
516,6508,2021-02-13,Let's continue to lend our voice no matter where we are right both home and away ur voice is as important @endsars @SavvyRinu @mrmacaronii @PeterPsquare https://t.co/AzpAnEmUu7,lets continue lend voice matter right home away ur voice important endsars savvyrinu mrmacaronii peterpsquare,positive,0.9774554967880249
517,5058,2021-02-13,Great talk@Dj switch.i still rep @EndSARS #@Endbadgovernment https://t.co/JV0yDVYRRr,great talkdj switchi rep endsars endbadgovernment,positive,0.9767124056816101
518,6508,2021-02-13,The protest must continue @endsars @occupylekkitollgate https://t.co/TiBR8oPJRv,protest continue endsars occupylekkitollgate,negative,0.9949628114700317
519,5934,2021-02-13,@ChiagoziePaul4 @atani_mr @dj_switchaholic @followlasg @EndSars That's your common phrase... Go to your state and protest... Abi is your state situation better ours?,chiagoziepaul4 atanimr djswitchaholic followlasg endsars thats common phrase state protest abi state situation better,negative,0.535855770111084
520,2182,2021-02-13,If Police Can Just Join Hands Together with the Masses To Fight For A Bette Nation Together @Endsars @policebrutality @occupylekkitollgate,police join hands masses fight bette nation endsars policebrutality occupylekkitollgate,negative,0.9923270344734192
521,6261,2021-02-13,@renoomokri @Raymondebuka4 @Endsars,renoomokri raymondebuka4 endsars,positive,0.6843691468238831
522,59,2021-02-13,@LisaFly_ @DrHalima_ @toolzbeib 0118144202 GTB @Endbadgovernment @endsars,lisafly drhalima toolzbeib 0118144202 gtb endbadgovernment endsars,positive,0.9924277663230896
523,1703,2021-02-13,This Country Nawa 💔🙆😭 @EndSARS,country nawa  endsars,negative,0.9941328167915344
524,3425,2021-02-13,"A very stupid government: herds men brutally killing its people yet nothing was done.   It is now protesters they can now fight....
Misplaced function....
@endsars
@endpoliceBrutality",stupid government herds men brutally killing people protesters fight misplaced function endsars endpolicebrutality,negative,0.9930611252784729
525,1945,2021-02-13,My job today is to retweet all the @endsars protest we deserve a better nigerian 💪💪💪,job today retweet endsars protest deserve better nigerian ,negative,0.9628119468688965
526,379,2021-02-13,@bulamabukarti Which @Endsars are protesting against? 'Patriots ' like you should be there physically to lead the protest. After all the destructions recorded in previous riots still you people want Government to fold its arm and watch lazy agents of doom to disrupt peaceful coexistence.,bulamabukarti endsars protesting patriots like physically lead protest destructions recorded previous riots people want government fold arm watch lazy agents doom disrupt peaceful coexistence,negative,0.964197039604187
527,5980,2021-02-13,@emmy_iwary @EndSars,emmyiwary endsars,negative,0.5214591026306152
528,3869,2021-02-13,"@cnnbrk  @CNN @cnni @JoeBiden @POTUS @BBCBreaking @BBCWorld @BBCNews @BBC @AJEnglish @WhiteHouse @UnitedNationsJO @endsars they are arresting peaceful protesters in Lagos, Nigeria https://t.co/LftT9ZvQtK",cnnbrk cnn cnni joebiden potus bbcbreaking bbcworld bbcnews bbc ajenglish whitehouse unitednationsjo endsars arresting peaceful protesters lagos nigeria,negative,0.9034705758094788
529,3869,2021-02-13,"@cnnbrk  @CNN @cnni @JoeBiden @POTUS @BBCBreaking @BBCWorld @BBCNews @BBC @AJEnglish @WhiteHouse @UnitedNationsJO @endsars they are arresting peaceful protesters in Lagos, Nigeria https://t.co/cinxEOOaUD",cnnbrk cnn cnni joebiden potus bbcbreaking bbcworld bbcnews bbc ajenglish whitehouse unitednationsjo endsars arresting peaceful protesters lagos nigeria,negative,0.9034705758094788
530,3869,2021-02-13,"@cnnbrk  @CNN @cnni @JoeBiden @POTUS @BBCBreaking @BBCWorld @BBCNews @BBC @AJEnglish @WhiteHouse @UnitedNationsJO @endsars they are arresting peaceful protesters in Lagos, Nigeria https://t.co/5CvfqvKaBA",cnnbrk cnn cnni joebiden potus bbcbreaking bbcworld bbcnews bbc ajenglish whitehouse unitednationsjo endsars arresting peaceful protesters lagos nigeria,negative,0.9034705758094788
531,5758,2021-02-13,"@Endsars ✊🏿✊🏿✊🏿 we have our right it’s our right to protest, what’s going on who’s heading this brutalization !!",endsars  right it’s right protest what’s going who’s heading brutalization,positive,0.6679507493972778
532,3499,2021-02-13,@ENDSARS https://t.co/T3omcGEW9Z,endsars,positive,0.9828166961669922
533,5626,2021-02-13,"We would never forget how @MBuhari, @NigeriaGov massacred people on the street of Zaria. How they ordered the @PoliceNG, @HQNigerianArmy to quell peaceful @RevolutionNowNg, @EndSARS protesters. @MBuhari, we have many things to say about you but you must die first.",forget mbuhari nigeriagov massacred people street zaria ordered policeng hqnigerianarmy quell peaceful revolutionnowng endsars protesters mbuhari things die,negative,0.9981378316879272
534,3869,2021-02-13,"@cnnbrk  @CNN @cnni @JoeBiden @POTUS @BBCBreaking @BBCWorld @BBCNews @BBC @AJEnglish @WhiteHouse @UnitedNationsJO @endsars they are arresting peaceful protesters in Lagos, Nigeria https://t.co/IKUyIPbeke",cnnbrk cnn cnni joebiden potus bbcbreaking bbcworld bbcnews bbc ajenglish whitehouse unitednationsjo endsars arresting peaceful protesters lagos nigeria,negative,0.9034705758094788
535,3869,2021-02-13,"@cnnbrk  @CNN @cnni @JoeBiden @POTUS @BBCBreaking @BBCWorld @BBCNews @BBC @AJEnglish @WhiteHouse @UnitedNationsJO @endsars they are arresting peaceful protesters in Lagos, Nigeria https://t.co/FNOVfUre5K",cnnbrk cnn cnni joebiden potus bbcbreaking bbcworld bbcnews bbc ajenglish whitehouse unitednationsjo endsars arresting peaceful protesters lagos nigeria,negative,0.9034705758094788
536,3869,2021-02-13,"@cnnbrk  @CNN @cnni @JoeBiden @POTUS @BBCBreaking @BBCWorld @BBCNews @BBC @AJEnglish @WhiteHouse @UnitedNationsJO @endsars they are arresting peaceful protesters in Lagos, Nigeria https://t.co/XnkULVk2P6",cnnbrk cnn cnni joebiden potus bbcbreaking bbcworld bbcnews bbc ajenglish whitehouse unitednationsjo endsars arresting peaceful protesters lagos nigeria,negative,0.9034705758094788
537,3869,2021-02-13,"@cnnbrk  @CNN @cnni @JoeBiden @POTUS @BBCBreaking @BBCWorld @BBCNews @BBC @AJEnglish @WhiteHouse @UnitedNationsJO @endsars they are arresting peaceful protesters in Lagos, Nigeria https://t.co/Oy5W6kCjfY",cnnbrk cnn cnni joebiden potus bbcbreaking bbcworld bbcnews bbc ajenglish whitehouse unitednationsjo endsars arresting peaceful protesters lagos nigeria,negative,0.9034705758094788
538,3869,2021-02-13,"@cnnbrk  @CNN @cnni @JoeBiden @POTUS @BBCBreaking @BBCWorld @BBCNews @BBC @AJEnglish @WhiteHouse @UnitedNationsJO @endsars they are arresting peaceful protesters in Lagos, Nigeria https://t.co/VImZ36Q9Ov",cnnbrk cnn cnni joebiden potus bbcbreaking bbcworld bbcnews bbc ajenglish whitehouse unitednationsjo endsars arresting peaceful protesters lagos nigeria,negative,0.9034705758094788
539,3869,2021-02-13,"@cnnbrk  @CNN @cnni @JoeBiden @POTUS @BBCBreaking @BBCWorld @BBCNews @BBC @AJEnglish @WhiteHouse @UnitedNationsJO @endsars they are arresting peaceful protesters in Lagos, Nigeria https://t.co/uymgi7dSuw",cnnbrk cnn cnni joebiden potus bbcbreaking bbcworld bbcnews bbc ajenglish whitehouse unitednationsjo endsars arresting peaceful protesters lagos nigeria,negative,0.9034705758094788
540,3869,2021-02-13,"@cnnbrk  @CNN @cnni @JoeBiden @POTUS @BBCBreaking @BBCWorld @BBCNews @BBC @AJEnglish @WhiteHouse @UnitedNationsJO @endsars they are arresting peaceful protesters in Lagos, Nigeria https://t.co/wz2WHZDXwb",cnnbrk cnn cnni joebiden potus bbcbreaking bbcworld bbcnews bbc ajenglish whitehouse unitednationsjo endsars arresting peaceful protesters lagos nigeria,negative,0.9034705758094788
541,3869,2021-02-13,"@cnnbrk  @CNN @cnni @JoeBiden @POTUS @BBCBreaking @BBCWorld @BBCNews @BBC @AJEnglish @WhiteHouse @UnitedNationsJO @endsars they are arresting peaceful protesters in Lagos, Nigeria https://t.co/vGvhMBwOff",cnnbrk cnn cnni joebiden potus bbcbreaking bbcworld bbcnews bbc ajenglish whitehouse unitednationsjo endsars arresting peaceful protesters lagos nigeria,negative,0.9034705758094788
542,3138,2021-02-13,Just imagin in our own country and just because we claim to ba a Nigerian our government are peace of shit @EndSARS https://t.co/UyteP0fVeZ,imagin country claim ba nigerian government peace shit endsars,negative,0.9981430768966675
543,4486,2021-02-13,"@endsars @MBuhari @lekkitollgate
@saveourlives @falzthebahdguy https://t.co/BYRjNQ5vAV",endsars mbuhari lekkitollgate saveourlives falzthebahdguy,positive,0.982808530330658
544,3138,2021-02-13,@Endsars https://t.co/UdMc017Gbh,endsars,positive,0.9828166961669922
545,2625,2021-02-13,"@PoliceNG @NigeriaGov @NGRPresident @MBuhari @HQNigerianArmy now you people will say is black bullet, can you imagine all this thing's for peaceful protest. We will not stop protesting you better use this energy in bandits and boko Haram  #Lekkitollgate @EndSARS https://t.co/Snkg9KOQCe",policeng nigeriagov ngrpresident mbuhari hqnigerianarmy people black bullet imagine things peaceful protest stop protesting better use energy bandits boko haram lekkitollgate endsars,negative,0.9977259039878845
546,2710,2021-02-13,"I dey fear police pass thief for this country, may God save us @endsars @renoomokri @MBuhari @NGRSenate @PoliceNG",dey fear police pass thief country god save endsars renoomokri mbuhari ngrsenate policeng,positive,0.8010939359664917
547,2625,2021-02-13,Picture of the day  #Lekkitollgate @EndSARS https://t.co/4gI7RcphD5,picture day lekkitollgate endsars,negative,0.9798027873039246
548,5618,2021-02-13,Enough is Enough @lekkitoll @endsars https://t.co/eLepFrKHlL,lekkitoll endsars,negative,0.8667824864387512
549,2625,2021-02-13,@NGRPresident @NigeriaGov @MBuhari  @followlasg @jidesanwoolu you all are making a very big mistake protest is fundamental human right and we will not stop protesting whether you like it or not we must protest @MBuhari did protest few years back @EndSars #Lekkitollgate,ngrpresident nigeriagov mbuhari followlasg jidesanwoolu making big mistake protest fundamental human right stop protesting like protest mbuhari protest years endsars lekkitollgate,negative,0.9989792108535767
550,3511,2021-02-13,Our safety matters rn...please stay safe🙏🏼.  @lekkitollgate @endSARS,safety matters rnplease stay safe lekkitollgate endsars,negative,0.9430863857269287
551,5684,2021-02-13,"Part 4
We do not have any form of expression, rather everything has been taken away from us. No jobs has been created, embezzlement on the rise, herdsmen killings and once you stand up to protect yourself, they come to harass and subject you to rigours. We take back @ENDSARS",4 form expression taken away jobs created embezzlement rise herdsmen killings stand protect come harass subject rigours endsars,negative,0.6740953326225281
552,3959,2021-02-13,"So Nigerian police has equipment like this. 🤦‍♂️🤦‍♂️ 
Police brought out this equipment just because they want to face citizens that are fighting for there rights.
Our government have failed us @jidesanwoolu the worst governor ever in Lagos state. @EndSARS",nigerian police equipment like 🤦‍🤦‍ police brought equipment want face citizens fighting rights government failed jidesanwoolu worst governor lagos state endsars,negative,0.9242923259735107
553,6301,2021-02-12,"@EmmanuelOgbeEl1 @channelstv @PoliceNG @EndSars LoL...seriously this is a show of shame, very funny.",emmanuelogbeel1 channelstv policeng endsars lolseriously shame funny,negative,0.9817458391189575
554,4480,2021-02-12,@EmmanuelOgbeEl1 @channelstv @PoliceNG @EndSars My brother you no see mediocres....,emmanuelogbeel1 channelstv policeng endsars brother mediocres,negative,0.9983635544776917
555,3365,2021-02-12,"If @Sars never end in your village, go back there. In Lagos @EndSars is over, if you protest, it's at your own risk",sars end village lagos endsars protest risk,negative,0.9911529421806335
556,1896,2021-02-12,United we remain on SM! @Endsars https://t.co/hEK2BCUUSg,united remain sm endsars,positive,0.9662706255912781
557,4672,2021-02-12,"PANEL OF INQUIRY @ENDSARS If UN had promised to pay/settle all the victims of police brutality in Nigeria, every village would hosted theirs... #WHICHWAYNIGERUA?",panel inquiry endsars un promised paysettle victims police brutality nigeria village hosted theirs whichwaynigerua,negative,0.7685837149620056
558,1320,2021-02-12,@channelstv Shameless @PoliceNG who is fighting with you guys that u are there chanting no retreat no surrender go and fight bandit and Boko Haram and insecurities all over the country @Endsars,channelstv shameless policeng fighting guys u chanting retreat surrender fight bandit boko haram insecurities country endsars,negative,0.9793418049812317
